%Y-%m-%d;EASTEU;LATAM;CHINA;INDIA;ENERGY;MINING;GOLD;WATER
2006-04-27;-0.01113;-0.008421;-0.0007443;0.00112;-0.01613;-0.02883;-0.006802;-0.002725
2006-04-28;-0.00273;0.009725;-0.002236;-0.01816;0.008548;0.008102;0.0002527;0.007264
2006-05-01;0;0;0;0;0;0;0;-0.0008714
2006-05-02;0.02972;0.01972;0.01482;0.0467;0.03464;0.03659;0.03184;0.005116
2006-05-03;0.01354;0.01611;0.0117;0.005271;-0.01195;0.001481;0.009502;0.002753
2006-05-04;-0.003618;0.005551;0.003627;0.0006956;-0.003399;0.0001849;-0.01589;0.008477
2006-05-05;0.01947;0.01189;-0.0007244;0.006546;0.01163;0.0243;0.02578;0.009854
2006-05-08;0.01272;0.00528;0.02009;0.009929;-0.00616;0.01948;-0.006987;0.001733
2006-05-09;-0.004661;0.005776;-0.007128;0.0006078;0;0;0.005305;0.001449
2006-05-10;0.001233;0.00713;-0.003583;0.008471;0.01659;0.02067;0.03567;-0.00373
2006-05-11;-0.01983;-0.00295;-0.0007181;-0.003093;-0.01097;0.01634;0.01222;0.0009566
2006-05-12;-0.002158;-0.0446;-0.002878;-0.01193;-0.02965;-0.02417;-0.02132;-0.01353
2006-05-15;-0.04821;-0.0408;-0.02185;-0.05218;-0.03864;-0.07716;-0.08987;-0.02319
2006-05-16;-0.02913;0.00359;-0.01633;-0.02504;0.002727;-0.006058;-0.0228;0.0005504
2006-05-17;0.03196;-0.01272;0.01264;0.04876;-0.03084;0.004547;0.02127;-0.02002
2006-05-18;-0.07022;-0.03895;-0.0179;-0.05315;-0.0178;-0.04821;-0.05838;-0.008058
2006-05-19;-0.007301;-0.00998;0.001504;-0.063;-0.00253;-0.02145;-0.02312;-0.0005547
2006-05-22;-0.04741;-0.05272;-0.03129;-0.0597;-0.01944;-0.052;-0.05552;-0.02055
2006-05-23;-0.03441;0.0006342;0.0007749;0.0332;0.01605;0.04508;0.04094;0.007448
2006-05-24;0.005727;-0.039;0.004637;-0.01324;-0.01596;-0.01439;-0.01365;-0.014
2006-05-25;0.007113;0;-0.008517;0;0;0;0;0.0009404
2006-05-26;0.05711;0.0566;0.006202;0.01587;0.05019;0.03719;0.01788;0.02405
2006-05-29;0;0.01627;0.006163;0.003523;0;0.01779;0.02308;0.001422
2006-05-30;-0.006095;-0.03535;-0.01392;0.00665;-0.01062;-0.005305;0.009302;-0.009784
2006-05-31;-0.01104;-0.009783;0.001556;-0.0596;0.01468;-0.004937;-0.01426;0.004527
2006-06-01;-0.005568;-0.006863;-0.003896;-0.005147;0.003009;-0.03035;-0.04146;0.006935
2006-06-02;0.04006;0.04234;0.01164;0.005907;0.01502;0.0204;0.02755;0.00933
2006-06-05;0;0;-0.009302;0;0;0;0;0.00224
2006-06-06;-0.01756;-0.05229;0.00853;-0.01879;-0.0348;-0.04855;-0.03101;-0.02732
2006-06-07;-0.03907;-0.01909;-0.01321;-0.06985;-0.0328;-0.01587;-0.02487;-0.003943
2006-06-08;-0.04424;-0.02899;-0.03423;-0.04186;-0.01321;-0.03737;-0.03773;-0.01826
2006-06-09;-0.006515;0.02255;0.002426;0.04787;-0.005441;0.01145;0.007966;0.001129
2006-06-12;-0.02834;-0.03171;-0.003236;-0.01413;-0.02438;0;-0.007658;-0.01791
2006-06-13;-0.0791;-0.04568;-0.02544;-0.06462;-0.04075;-0.06487;-0.07335;-0.02434
2006-06-14;-0.008316;-0.0148;0.009926;-0.01973;0.02433;0.002799;0.006925;0.002188
2006-06-15;0.06975;0.02606;0.02198;0.0572;0.04411;0.0386;0.03138;0.01942
2006-06-16;0.02758;0.01724;0.01121;0.05267;-0.00943;0.01799;0.01955;0.0005043
2006-06-19;-0.01772;0.01557;-0.001594;-0.0005102;-0.02937;-0.006181;-0.01574;-0.006652
2006-06-20;-0.001871;-0.0212;-0.01689;0.006206;-0.002196;-0.0145;-0.01406;0.006371
2006-06-21;0.01326;0.02097;0.004854;0.009087;0.02306;0.02441;0.03073;0.009806
2006-06-22;0.01604;0.02347;0.01044;0.02971;0.003767;0.02233;0.02982;-0.003768
2006-06-23;-0.03305;0;-0.0032;0;0.01775;0;0;-0.003586
2006-06-26;-0.004121;0.01053;0.007186;-0.0214;0.01168;0.01511;0.01264;0.01578
2006-06-27;0.02505;-0.001115;0.004762;-0.01567;-0.001286;0.00232;0.01484;-0.004415
2006-06-28;0.02196;-0.01733;0.0007915;0.004949;0.01566;-0.01123;-0.01724;0.0002994
2006-06-29;0.02611;0.02489;0.01492;0.0146;0.03068;0.01711;0.008358;0.0184
2006-06-30;0.04198;0.0522;0.02083;0.02375;0.007594;0.05283;0.06027;0.02033
2006-07-03;0.008273;0.03124;0.002287;0.01568;0.01225;0.01557;0.02214;0.005005
2006-07-04;0.0111;0.008115;0.001522;-0.00172;0;0.008182;0.01575;0.0009143
2006-07-05;0.0001031;-0.02849;-0.01147;0.01122;-0.004202;-0.01999;-0.01111;-0.01264
2006-07-06;-0.01947;0.01178;0.007663;-0.005594;-0.002106;0.0001979;0.0005448;0.007521
2006-07-07;0.03198;-0.003499;0.001526;-0.01023;-0.008482;0.004541;-0.0008173;0.001417
2006-07-10;-0.001223;0.001442;0.0007619;-0.0001921;-0.003864;0.001575;-0.01096;-0.001763
2006-07-11;0.008327;-0.01535;-0.005346;-0.005685;0.006863;0.0001967;0.008779;0.0006279
2006-07-12;0.00444;0.008743;0.00153;0.0161;-0.00511;0.02159;0.02295;-0.007483
2006-07-13;-0.02932;-0.03458;-0.01308;-0.005148;-0.01405;-0.03645;-0.03146;-0.0195
2006-07-14;-0.02201;-0.02037;-0.01247;-0.0097;0.006156;-0.01144;-0.01052;-0.01471
2006-07-17;-0.02337;-0.002411;-0.009456;-0.0262;-0.02783;-0.01567;-0.003346;-0.01559
2006-07-18;-0.008935;0.003506;-0.001585;-0.03201;-0.003005;-0.005965;-0.01918;0.0049
2006-07-19;0.01262;0.009578;0.0173;-0.02088;0.0146;-0.006832;-0.01984;0.02667
2006-07-20;0.04035;0.03407;0.00699;0.02761;-0.01462;0.03109;0.02637;-0.00474
2006-07-21;-0.007398;-0.02223;-0.0007743;-0.03106;-0.01199;-0.02446;-0.02608;-0.006936
2006-07-24;-0.004297;0.008315;0;0.001989;0.02617;-0.01728;-0.03607;0.007446
2006-07-25;0.02459;0.0158;0.003094;0.02846;0.01313;0.02304;0.03053;-0.001272
2006-07-26;-0.002154;0.002296;0.001543;0.02063;0.01727;-0.003082;-0.000292;0.00777
2006-07-27;0.02615;0.01531;0.01378;0.01109;-0.003733;0.03578;0.03642;0.00903
2006-07-28;0.008964;0.001641;0.003795;0.005207;0.001342;-0.006375;-0.02048;0.01037
2006-07-31;0.009179;0.003275;-0.003035;0.02238;0.007814;0.01369;0.01936;0.004383
2006-08-01;0.0008839;-0.0111;-0.006098;-0.01818;0;-0.0005915;0.003658;-0.00433
2006-08-02;-0.01294;0.006795;0.002291;0.0199;0.008945;0.01274;0.03206;0.007436
2006-08-03;0.01353;0.0006154;0.004566;0.009804;-0.006576;0.002334;-0.007646;0.001838
2006-08-04;-0.001571;0.02891;-0.008387;-0.008561;-0.005998;0.01217;0.005195;0.00717
2006-08-07;0;-0.01526;0.003821;0.0004775;0.008723;-0.009062;-0.008765;-0.009134
2006-08-08;0.01879;0.001415;0.006842;0.007136;-0.0007791;0.001355;0.0011;-0.004282
2006-08-09;0.001157;0.008048;0.01653;0.01813;0.007467;-0.005625;-0.0002748;-0.001696
2006-08-10;-0.0006745;-0.02106;-0.001491;0.006681;-0.009068;-0.01489;-0.002201;-0.004214
2006-08-11;0.007873;0.00795;0.001491;0.007738;-0.001747;0.005709;-0.004417;-0.003772
2006-08-14;-0.0004783;0.003041;0.0007449;0.01104;-0.01615;-0.008081;-0.02493;0.007802
2006-08-15;-0.02137;0;-0.00149;0;0.01233;0;0;0.00384
2006-08-16;0.01754;0.02361;0.01039;0.01835;-0.002331;0.01356;0.009599;0.01958
2006-08-17;0.008988;0.01316;-0.003697;-0.000624;-0.01178;0.01396;0.005324;-0.0007297
2006-08-18;-0.0167;-0.01257;-0.002225;-0.00116;0.004305;-0.02239;-0.02033;-0.004218
2006-08-21;-0.008847;-0.004555;-0.01798;0.006939;0.01189;0.009016;0.01921;-0.003418
2006-08-22;0.009137;0.0005953;0.01127;0.004599;0.00361;0.008355;0.01417;0.0009207
2006-08-23;0.001547;-0.004772;-0.003744;-0.01413;-0.01263;0.00367;0.01669;-0.004389
2006-08-24;-0.0006765;-0.0283;-0.009043;-0.001971;0.002399;-0.01574;-0.01173;8.81E-05
2006-08-25;-0.00242;0.005929;-0.0007573;0.01106;0.005639;-0.00196;-0.006333;-0.0006763
2006-08-28;0;0.0002038;-0.003035;0.00416;0;0.0007846;-0.008322;0.005259
2006-08-29;0.01348;0.02157;0.00757;0.007392;-0.009051;0.00528;-0.00783;0.005741
2006-08-30;-0.001531;-0.001996;0.009009;0.001664;-0.003194;-0.002539;0.002243;-0.008119
2006-08-31;0.004014;0.007367;0;-0.006674;-0.001259;0.003708;0.01529;-0.002167
2006-09-01;-0.01161;-0.0005953;0.002985;0.003167;0.01427;0.004277;0;0.008963
2006-09-04;0.01551;0.01164;0.01406;0.01629;0;0.01731;0.02075;0.002685
2006-09-05;0.007006;0.005869;-0.002207;0.009033;0.002912;0.007976;0.01342;-0.003144
2006-09-06;0.005926;-0.01474;-0.007391;0.006232;-0.02989;-0.006642;0.00346;-0.01022
2006-09-07;-0.01989;-0.02485;-0.006699;-0.004692;-0.007641;-0.02331;-0.01904;-0.007797
2006-09-08;-0.013;0.005262;0.001493;0.004351;-0.019;-0.02107;-0.03108;-0.0004645
2006-09-11;-0.02155;-0.01895;-0.009742;-0.01648;-0.03493;-0.04021;-0.04865;-0.005735
2006-09-12;-0.004665;-0.001647;0.002256;-0.009217;-0.004214;-0.01209;-0.02164;0.004934
2006-09-13;0.02136;0.01898;0.005993;0.0251;0.01957;-0.0008393;-0.0024;0.01377
2006-09-14;0.009499;0.01306;-0.002992;0.005607;-0.01342;0.01355;0.001801;0.007154
2006-09-15;-0.01164;-0.002798;0.002245;0.002031;-0.002003;-0.02156;-0.02643;0.001051
2006-09-18;0.004771;0.01431;0.01631;0.0001691;0.02239;0.009686;0.01709;0.005986
2006-09-19;-0.001166;-0.002964;-0.0007356;0.003122;-0.01593;-0.003148;0.00121;-0.001941
2006-09-20;-0.01233;0.0005934;0.002205;-0.01289;-0.01938;-0.01099;-0.02046;0.009158
2006-09-21;-0.001084;-0.02584;0.0022;0.01986;0.006197;-0.00298;-0.002162;0.002741
2006-09-22;-0.02697;-0.02799;0.0007323;-0.006717;-0.009755;0.003617;0.01443;-0.009273
2006-09-25;-0.01819;-0.004182;-0.002933;0.007218;-0.008281;-0.02866;-0.01134;0.003318
2006-09-26;-0.002581;0.02033;-0.009591;-0.002177;0.01701;0.01217;0.007677;0.00245
2006-09-27;0.02884;0.02073;0.009591;0.011;0.0169;0.02915;0.02686;0.006098
2006-09-28;0.01307;0.003814;0.0022;-0.00249;0;0.01168;0.01214;0.001997
2006-09-29;-0.003376;0.002801;0;0.009265;0;-0.01063;-0.01691;-0.002263
2006-10-02;-0.003987;0.01468;0.002926;0;-0.00935;0.01477;0.01485;0.001539
2006-10-03;-0.00591;-0.00751;0.00146;0.001728;-0.03862;-0.0177;-0.03205;-0.001288
2006-10-04;-0.01081;-0.00557;-0.007321;-0.002222;0.006914;-0.02124;-0.03091;0.007799
2006-10-05;0.02497;0.03393;0.01169;0.008939;0.01847;0.02271;0.02051;0.006896
2006-10-06;0.003559;-0.00891;-0.002909;0.007321;-0.003543;-0.004838;-0.00679;-0.003169
2006-10-09;-0.002174;0.009102;-0.008044;0.002671;-0.002526;0.02293;0.01323;-0.0008079
2006-10-10;0.01648;0.00902;0.005126;-0.0007278;0.01092;0.00103;-0.002754;-0.00102
2006-10-11;0.002138;-0.004788;0.004373;-0.007307;-0.01159;0.005338;0.004891;0.001215
2006-10-12;0.0002912;0.01221;0.004354;0.01295;0.01771;0.01463;-0.000305;0.01397
2006-10-13;0.01751;0.01636;0.007934;0.01374;0.01416;0.01978;0.02709;0.0001125
2006-10-16;0.004757;0.004839;0.006445;0.004907;0.02307;0.01668;0.02057;0.009919
2006-10-17;-0.001045;-0.008016;0;0.003704;-0.009553;-0.006245;-0.01023;-0.003454
2006-10-18;-0.005335;0.01246;-0.000714;0.001808;-0.0001524;0.009547;0.006444;0.002636
2006-10-19;0.01055;-0.00798;-0.00143;-0.008912;0.02039;0.007149;0.001459;0.003804
2006-10-20;0.009502;-0.002052;0.007128;0.008362;-0.003962;0.005759;0.009864;0.0001288
2006-10-23;-0.01092;0;-0.002845;-0.008758;-0.005151;-0.008651;-0.01777;-0.001543
2006-10-24;-0.003509;0.01262;0.007097;0;0.01461;0.0001931;0.0005875;0.003249
2006-10-25;0.008325;0.004782;-0.0007075;0;0.01848;0.01893;0.01718;0.001838
2006-10-26;0.02024;0.006948;0.007755;0.008758;0.0003006;0.01411;0.02199;0.008261
2006-10-27;-0.006669;-0.006398;-0.002813;0.01683;-0.00504;-0.01051;-0.01308;-0.002352
2006-10-30;0;-0.01758;-0.002115;0.0116;-0.01466;0.004144;0.01336;-0.0009275
2006-10-31;-0.004844;0.003354;0.007733;-0.004592;0.01291;0.001127;-0.008506;0.001631
2006-11-01;0.01271;0;0.006978;0;-0.01452;0;0;-0.00047
2006-11-02;-0.001938;0.008151;0.009;0.01212;-0.001704;0.01009;0.02558;-0.005437
2006-11-03;-0.01059;0.01192;0.00344;0.00612;0.01817;0.01164;0.004431;-0.006157
2006-11-06;0.01685;0.009255;0.008889;0.003909;0.01526;0.01568;0.01536;0.004711
2006-11-07;0.01368;0.01328;0.003398;-0.0002251;-0.006647;0.01615;-0.0002721;0.005068
2006-11-08;-0.000906;-0.009672;-0.00476;-0.001577;0.01469;-0.0129;-0.01095;0.003947
2006-11-09;0.01315;0.01943;0.008823;0.007414;0.01027;-0.002346;-0.0002752;0.006371
2006-11-10;-0.0008055;-0.01781;0.0006754;0.01002;-0.008774;0.006664;0.0234;0.003842
2006-11-13;-0.002779;-0.00649;0.000675;0.002656;-0.005374;-0.04216;-0.02919;3.28E-05
2006-11-14;-0.002787;0.01561;0.00404;-0.007246;0.0007956;0.006532;0.01457;0.002989
2006-11-15;-0.0009909;0.007451;0.0107;0.00289;0.01044;-0.01707;-0.0271;0.004389
2006-11-16;0.004586;0.007045;0.007287;-7.40E-05;-0.02059;0.01148;0.008653;-0.004183
2006-11-17;-0.005397;-0.02003;0.001978;-0.00341;-0.001003;-0.03541;-0.03076;0.0004499
2006-11-20;-0.01034;0.00909;-0.007273;-0.007677;-0.0007591;0.02809;0.02071;-0.00186
2006-11-21;0.01484;0.001418;0.004634;0.01706;0;0.004887;0.002803;0.004768
2006-11-22;0.008316;0.01477;0.02092;0.01083;0.01975;0.02225;0.02461;0.004201
2006-11-23;0.004797;0.002963;0.005161;0.002689;0;-0.001836;-0.005753;0.00132
2006-11-24;0.002125;-0.006812;-0.001288;0.002681;0.002415;0.008962;0.02147;0.007934
2006-11-27;0.005028;-0.002105;-0.003873;0.008432;-0.01;0.002909;0.01468;-0.009497
2006-11-28;-0.007419;-0.02977;-0.02688;-0.01402;0.01047;-0.01574;-0.007447;-0.002479
2006-11-29;0.01093;0.02942;0.01909;0.007902;0.03256;0.01483;0.007182;0.009181
2006-11-30;0.02194;0.006654;0.01552;0.002236;0.00851;0.01926;0.02176;0.0016
2006-12-01;0.006242;0.005569;0.001283;0.009679;0.00156;0.006219;0.009807;-0.001372
2006-12-04;0.006542;-0.005046;0.0032;0.007464;-0.0009103;0.005124;0.003077;0.009399
2006-12-05;0.01521;0.02753;0.01396;0.007901;0.007884;0.0192;0.002557;0.003795
2006-12-06;0.008803;0.004571;0.004401;-0.003872;-0.004432;-0.008508;-0.01856;0.002557
2006-12-07;0.006182;0.008578;-0.005662;-0.00127;-0.001774;0.00435;-0.005216;0.001036
2006-12-08;0.006389;-0.007734;-0.006964;-0.01473;0.0006512;-0.01557;0.007555;-0.005494
2006-12-11;-0.001716;0.007399;0.01325;-0.03293;-0.002097;-0.003179;-0.01728;0.006627
2006-12-12;0.003674;-0.0003351;-0.001255;-0.0287;-0.004842;0.0003537;-0.003704;-0.003757
2006-12-13;-0.01255;-0.001509;-0.006297;0.0137;0.0103;0.0005304;-0.008517;0.00327
2006-12-14;0.004117;0.01185;0.007552;0.02142;0.01282;0.01735;0.01696;0.004022
2006-12-15;0.004673;0.007272;0.005003;0.01592;-0.008337;0.007786;0.0007881;0.0004179
2006-12-18;0.001879;0.00181;0.009314;0.002821;-0.02159;-0.009177;-0.01428;0.0001252
2006-12-19;-0.003025;-0.02446;-0.01244;-0.02243;0.007886;-0.01666;-0.0024;0.003974
2006-12-20;-0.001311;0.01455;0.01491;-0.001479;-0.004606;0.01003;0.005857;0.002761
2006-12-21;-0.005509;-0.005994;-0.001234;0.01301;-0.003625;-0.007029;-0.006124;-0.002272
2006-12-22;0.00862;-0.0006682;0.002466;0.007638;-0.00471;-0.01224;-0.01101;-0.001811
2006-12-25;0;0;0;0;0;0;0;0.0009144
2006-12-26;0;0;0.001231;0;0;0;0;-0.002746
2006-12-27;0;0.01542;0.02009;0.02271;0.01085;0.01418;0.01634;0.01329
2006-12-28;0.01814;0.01324;0.01019;0.007411;0.0002539;0.01294;0.01162;0.001395
2006-12-29;0.005922;0.005183;0.005356;0.007984;-0.002928;-0.001391;0.001312;0.001623
2007-01-01;0;0;0;0;0;0;0;0.0006822
2007-01-02;0.01024;0.005317;0.01531;0.01296;0;0.01725;0.01277;0.006796
2007-01-03;0.003391;0.006726;0.004665;-0.0006888;-0.02924;-0.03162;-0.009104;-0.009313
2007-01-04;-0.01204;-0.01739;-0.01524;-0.008442;-0.02868;-0.04457;-0.0479;-0.004402
2007-01-05;0.05886;-0.006191;-0.0005908;-0.001391;-0.001247;-0.01525;-0.0278;-0.01257
2007-01-08;0.06626;-0.012;-0.0101;-0.01684;0.003977;-0.00319;-0.003954;0.002932
2007-01-09;-0.1842;-0.006638;-0.002391;-0.00518;-0.01923;0.0007516;0.001131;0.001875
2007-01-10;-0.04574;-0.02444;-0.01934;-0.01628;-0.01394;-0.01076;-0.02287;-0.007736
2007-01-11;0.02714;0.03008;-0.007963;0.01884;-0.0006627;0.0279;0.01606;0.01152
2007-01-12;0.01555;0.005613;0.01405;0.01828;0.02028;0.01757;0.01047;0.007858
2007-01-15;0.01347;0.007708;0.01862;0.01301;0;0.0153;0.02118;0.005041
2007-01-16;0.01544;-0.004913;-0.0005954;0.002816;-0.007897;-0.005195;-0.002761;-0.0001876
2007-01-17;-0.007772;0.001149;-0.004776;-0.0007546;0.01078;-0.01465;-0.007493;0.001849
2007-01-18;-0.0005812;0.01158;0.005967;0.01065;-0.01856;0.0211;0.01163;-0.003458
2007-01-19;0.004061;-0.01223;0.001189;-0.00572;0.02246;-0.01185;-0.01666;0.006672
2007-01-22;0.01616;0.01966;0.01475;0.005924;-0.001218;0.02055;0.01252;-0.004697
2007-01-23;0.005195;-0.002094;-0.004107;-0.01436;0.02288;0.009157;0.007437;0.00303
2007-01-24;0.01111;0.0179;0.00878;0.00905;0.006501;0.02459;0.01579;0.004541
2007-01-25;0.007578;0.008673;-0.01113;0.01167;-0.01787;0.003756;0.01075;-0.005642
2007-01-26;-0.02169;-0.02014;-0.01784;0;0.005539;-0.02135;-0.01997;-0.006467
2007-01-29;-0.002846;-0.001924;-0.003004;-0.003988;-0.006899;-0.001219;0.0008176;0.005366
2007-01-30;-0.01659;-0.009515;0.006597;0;0.018;-0.003317;-0.004642;0.003345
2007-01-31;0.01594;0.009355;-0.01324;-0.01172;0.00467;0.006623;0.007362;0.005143
2007-02-01;0.01889;0.03114;0.006039;0.01185;0.008252;0.03432;0.02469;0.009101
2007-02-02;0.015;-0.001869;0.003606;0.007623;-0.0001462;-0.01267;-0.01415;0.0007479
2007-02-05;0.05644;0.005442;0;0.006164;0.001371;-0.006994;-0.00485;0.002027
2007-02-06;-0.04906;0.01233;0.008363;-0.004552;-0.0009702;0.0109;0.01075;0.002626
2007-02-07;-0.002035;-0.007225;0.004156;0.006421;-0.008515;0.005404;0.001068;0.002639
2007-02-08;-0.01032;-0.008988;0.004138;-0.003005;0.004466;-0.01425;-0.0102;-0.005472
2007-02-09;-0.006912;0.01038;-0.001181;-0.01401;-0.001945;0.008166;0.01817;-0.001497
2007-02-12;-0.008969;-0.02243;-0.001774;-0.0319;-0.0157;-0.003564;-0.0005298;-0.005439
2007-02-13;-0.004272;0.01206;-0.0155;-0.00625;0.01556;0.02053;0.001324;0.006163
2007-02-14;0.01793;0.01774;0.008378;-0.004094;0.005533;0.02142;0.01184;0.007511
2007-02-15;0.01395;0.01638;0.01185;0.02252;-0.004216;0.008928;0.001829;0.00705
2007-02-16;-0.006043;-0.007702;0.004114;0;0.002945;-0.004211;-0.001045;-0.001401
2007-02-19;0.006982;0.003481;0;0.002004;0;0.01178;0.006771;0.002284
2007-02-20;-0.002505;-0.004998;0;-0.01278;-0.008865;-0.01113;-0.01227;-0.0005785
2007-02-21;0.001488;-0.003346;0.005848;0.0008386;0.0101;-0.004388;-0.007649;-0.001359
2007-02-22;0.001408;0.02036;0.005814;-0.01258;0.01209;0.03285;0.03537;0.002791
2007-02-23;0.006775;-0.01292;-0.004066;-0.02413;0.006652;0.003776;0.008145;0.004806
2007-02-26;0.008348;-0.005459;-0.003499;0.01181;0.003689;0.01;0.01209;0.001119
2007-02-27;-0.01278;-0.06064;-0.02904;-0.01058;-0.03825;-0.04402;-0.02793;-0.02829
2007-02-28;-0.04448;-0.02801;-0.02312;-0.04599;-0.003433;-0.03002;-0.03993;-0.00888
2007-03-01;0.003011;-0.01743;-0.009895;0.0131;-0.006712;-0.01944;-0.009966;-0.008109
2007-03-02;-0.03044;0.02124;0.0006213;-0.0201;-0.01899;0.004259;-0.01198;-0.007458
2007-03-05;0.1238;-0.03469;-0.04705;-0.05128;-0.01609;-0.04414;-0.05173;-0.02671
2007-03-06;-0.1493;0.01884;0.0187;0.01356;0.01969;0.02595;0.02592;0.02042
2007-03-07;0.01086;0.0175;-0.001919;-0.01541;0.01116;0.008103;0.002527;0.008829
2007-03-08;0.0246;0.008555;0.01651;0.03153;0.01021;0.01972;0.01226;0.01342
2007-03-09;0.009165;0.0114;0.002516;-0.00203;-0.001766;-0.0006736;-0.003608;-0.0003634
2007-03-12;0.01331;0.006136;0.01496;0.007473;-0.004588;0.01355;0.009683;0.006395
2007-03-13;-0.005612;0.001448;-0.005585;0.009725;-0.01625;-0.002163;-0.004415;-0.01151
2007-03-14;-0.02913;-0.03434;-0.01568;-0.01994;0.006057;-0.0325;-0.03032;-0.009518
2007-03-15;0.01748;0.02156;0.006929;0.005625;0.001868;0.02933;0.02338;0.006216
2007-03-16;0.005924;-0.002608;0.001255;-0.01231;-0.005567;0.009479;0.01465;0.005062
2007-03-19;0;0.007319;0.0106;0.01309;0.01713;0.01119;0.008471;0.01027
2007-03-20;0.02367;0.009836;0.003715;0.01115;0.004216;0.009286;0.00786;0.007622
2007-03-21;0.004795;0.01212;0.006161;0.01755;0.01965;0.006304;0.004848;0.006379
2007-03-22;0.02044;0.0269;0.01039;0.02059;0.01358;0.01868;0.02179;0.007574
2007-03-23;0.0101;0.001388;0.001822;0.0006667;0.007167;0.002843;-0.000789;0.003316
2007-03-26;0.007319;0.001694;0.00605;0.006349;0.006027;0.01207;0.006294;3.22E-05
2007-03-27;-0.009332;-0.01052;-0.0006033;0;-0.00313;-0.006722;-0.008401;-0.004005
2007-03-28;0.003481;-0.0133;-0.007876;-0.01513;0.004834;-0.00661;-0.001583;-0.005216
2007-03-29;0.002622;0.009721;0.01029;-0.004643;0.01193;0.008491;0.00211;0.00542
2007-03-30;0.01103;0.0164;-0.0006022;0.01497;-0.008368;0.00935;0.007089;0.006291
2007-04-02;-0.008491;0.00138;0.001806;-0.03193;0.01106;0.001395;-0.002095;-0.001913
2007-04-03;0.00414;0.01928;0.00719;0.008135;0.001388;0.01902;0.01302;0.00917
2007-04-04;0.01398;0.002553;0.01364;0.01354;0.006227;0.009378;0.01745;0.001989
2007-04-05;0.007815;0.003742;0;0.007146;0.005424;0.007201;0.01238;0.003822
2007-04-06;0;0;0;0;0;0;0;-0.003956
2007-04-09;0;0;0;0;0;0;0;-0.002096
2007-04-10;0.01905;0.01277;0.008211;0.02577;0.008353;0.02188;0.01074;0.008559
2007-04-11;0.008483;-0.002363;0.005824;0.004112;-0.00172;0.005687;0.004216;-0.003916
2007-04-12;-0.01054;-0.02137;-0.002908;-0.008894;0.0162;-0.01583;-0.01521;0.002226
2007-04-13;0.00587;0.02137;-0.003501;0.02212;0.008476;0.01175;0.0105;0.004217
2007-04-16;0.009973;0.02063;0.01451;0.02857;0.003671;0.0178;0.01823;0.009732
2007-04-17;-0.001667;-0.0005795;0;0.01194;-0.008117;-0.0007174;-0.003914;-0.000504
2007-04-18;-0.004581;-0.009026;0.001727;-0.00157;-0.007126;-0.003739;0.0002451;-6.66E-05
2007-04-19;-0.0152;-0.003369;-0.02209;-0.01508;-0.01105;-0.01539;-0.02005;-0.002038
2007-04-20;0.01045;0.02292;0.01053;0.0225;0.01735;0.01898;0.01316;0.01066
2007-04-23;0.009185;0.002292;0.002904;0.01521;0.004849;0.002008;-0.0009874;0.004935
2007-04-24;-0.006625;-0.01427;0.003474;0.02082;-0.003823;-0.007333;-0.01518;-0.003365
2007-04-25;-0.0005115;0.003333;-0.004635;0.008729;0.01774;0.005039;-0.001004;0.008877
2007-04-26;0.008804;0.006632;0.008673;0.0064;-0.01097;-0.006194;-0.01136;0.004523
2007-04-27;-0.01357;-0.01506;-0.002883;-0.01677;0.003294;-0.01236;-0.003561;-0.001122
2007-04-30;-0.01696;0.005238;-0.00405;0.002095;-0.01087;-0.0005853;-0.006133;0.004412
2007-05-01;-0.005092;0;0;0;0;0;0;-0.004988
2007-05-02;0.008224;-0.003343;0.002894;0;0.02182;0.002485;-0.001796;0.00358
2007-05-03;0.005865;0.01804;0.01092;0.01299;0.01066;0.01464;0.01276;0.003062
2007-05-04;0.004063;0.02024;0.01588;0.005985;0.004991;0.02121;0.01734;0.004003
2007-05-07;0.06458;-0.002104;0.002248;-0.001605;0;0.02751;0.009918;0.002713
2007-05-08;-0.05863;-0.01357;0;-0.006771;-0.002729;-0.01227;-0.01341;-0.006182
2007-05-09;-0.007355;0.01118;0.00783;-0.009361;0;0.01296;0.001749;0.003727
2007-05-10;0.003684;0.0105;0.007769;0.005926;-0.009329;-0.001096;-0.009279;-0.01095
2007-05-11;-0.02956;-0.006008;-0.01168;-0.01927;0.01737;0;-0.01344;0.003788
2007-05-14;0.004837;0.007261;0.03409;0.02671;-0.004384;0.0001371;0.006617;0.002098
2007-05-15;-0.002038;-0.003903;-0.01032;-6.45E-05;-0.00228;-0.01533;-0.01688;0.0004208
2007-05-16;0.002113;0.0206;0.007617;0.009174;0.008332;0.0152;0.003862;-0.001518
2007-05-17;0.006986;0;0.004327;0;0;0;0;-0.001259
2007-05-18;-0.007137;0.02313;-0.00704;0.02236;0.02975;-0.01408;-0.01554;0.00864
2007-05-21;0.008035;0.01196;0.002714;0.01143;0.007533;0.01463;0.01245;0.003971
2007-05-22;0.003658;-0.001983;0;0.004128;-0.005254;0.00301;0.001031;0.002034
2007-05-23;-0.01358;0.0005293;0;-0.002462;0.002043;0.003409;0.002829;0.003066
2007-05-24;-0.01691;-0.01345;-0.00217;-0.003396;-0.01776;-0.006419;-0.004891;-0.006957
2007-05-25;-0.001307;-0.01146;-0.01477;0.0001855;0.01136;-0.01324;-0.02139;0.005805
